Date,Region,Service_Category,Total_Requests,Online_Requests,Offline_Requests,Successful_Requests,Failed_Requests,Avg_Response_Time_sec,Customer_Satisfaction_Score
2025-11-21,Nakhchivan,Online Payments,212,172,40,193,19,2.52,4.64
2025-11-21,Nakhchivan,Business Registration,181,120,61,165,16,4.38,3.55
2025-11-21,Nakhchivan,Citizen Portal,234,185,49,204,30,1.65,4.54
2025-11-22,Baku,E-Government,83,68,15,75,8,1.77,4.54
2025-11-22,Baku,Digital ID,181,160,21,161,20,3.45,3.91
2025-11-22,Baku,Online Payments,131,96,35,119,12,3.83,4.04
2025-11-22,Baku,Business Registration,128,76,52,122,6,2.23,3.91
2025-11-22,Baku,Citizen Portal,156,121,35,144,12,5.05,4.64
2025-11-22,Ganja,E-Government,168,126,42,155,13,5.32,4.95
2025-11-22,Ganja,Digital ID,179,131,48,170,9,3.04,3.83
2025-11-22,Ganja,Online Payments,285,200,85,244,41,3.4,4.36
2025-11-22,Ganja,Business Registration,92,74,18,82,10,1.59,4.06
2025-11-22,Ganja,Citizen Portal,235,142,93,220,15,1.75,3.74
2025-11-22,Sumgait,E-Government,142,93,49,126,16,4.3,4.98
2025-11-22,Sumgait,Digital ID,295,215,80,259,36,3.23,3.91
2025-11-22,Sumgait,Online Payments,231,149,82,219,12,1.97,4.42
2025-11-22,Sumgait,Business Registration,292,202,90,258,34,2.68,4.04
2025-11-22,Sumgait,Citizen Portal,286,257,29,273,13,3.78,3.78
2025-11-22,Lankaran,E-Government,164,107,57,144,20,2.64,3.69
2025-11-22,Lankaran,Digital ID,56,46,10,51,5,3.12,3.88
2025-11-22,Lankaran,Online Payments,160,103,57,144,16,3.73,3.56
2025-11-22,Lankaran,Business Registration,297,260,37,267,30,2.05,3.65
2025-11-22,Lankaran,Citizen Portal,282,175,107,273,9,4.56,4.75
2025-11-22,Shaki,E-Government,97,64,33,93,4,1.75,4.85
2025-11-22,Shaki,Digital ID,219,157,62,195,24,4.45,3.54
2025-11-22,Shaki,Online Payments,169,119,50,149,20,1.65,4.3
2025-11-22,Shaki,Business Registration,132,112,20,115,17,5.04,4.18
2025-11-22,Shaki,Citizen Portal,177,135,42,161,16,5.28,3.87
2025-11-22,Nakhchivan,E-Government,233,149,84,215,18,3.54,4.21
2025-11-22,Nakhchivan,Digital ID,254,225,29,242,12,5.17,4.93
2025-11-22,Nakhchivan,Online Payments,91,55,36,84,7,4.51,3.67
2025-11-22,Nakhchivan,Business Registration,115,100,15,101,14,4.96,4.27
2025-11-22,Nakhchivan,Citizen Portal,73,62,11,71,2,5.49,4.52
2025-11-23,Baku,E-Government,182,135,47,172,10,2.91,4.11
2025-11-23,Baku,Digital ID,287,236,51,260,27,3.32,4.99
2025-11-23,Baku,Online Payments,117,103,14,112,5,4.02,3.92
2025-11-23,Baku,Business Registration,213,178,35,182,31,4.19,3.62
2025-11-23,Baku,Citizen Portal,113,89,24,100,13,3.72,4.85
2025-11-23,Ganja,E-Government,290,185,105,252,38,2.5,4.72
2025-11-23,Ganja,Digital ID,86,60,26,75,11,4.87,4.61
2025-11-23,Ganja,Online Payments,74,65,9,70,4,3.15,4.37
2025-11-23,Ganja,Business Registration,280,219,61,252,28,5.25,4.46
2025-11-23,Ganja,Citizen Portal,284,254,30,262,22,2.12,4.66
2025-11-23,Sumgait,E-Government,285,222,63,257,28,2.1,4.12
2025-11-23,Sumgait,Digital ID,169,150,19,162,7,1.95,4.92
2025-11-23,Sumgait,Online Payments,240,180,60,227,13,1.57,4.32
2025-11-23,Sumgait,Business Registration,101,75,26,86,15,5.0,4.89
2025-11-23,Sumgait,Citizen Portal,85,66,19,72,13,5.04,3.6
2025-11-23,Lankaran,E-Government,274,220,54,260,14,2.3,3.88
2025-11-23,Lankaran,Digital ID,105,89,16,92,13,2.81,3.77
2025-11-23,Lankaran,Online Payments,192,154,38,170,22,1.8,3.8
2025-11-23,Lankaran,Business Registration,78,60,18,70,8,2.79,4.78
2025-11-23,Lankaran,Citizen Portal,139,108,31,134,5,1.75,4.07
2025-11-23,Shaki,E-Government,149,100,49,138,11,5.42,4.96
2025-11-23,Shaki,Digital ID,241,214,27,228,13,2.04,4.18
2025-11-23,Shaki,Online Payments,60,45,15,54,6,4.09,3.69
2025-11-23,Shaki,Business Registration,202,172,30,179,23,4.6,3.62
2025-11-23,Shaki,Citizen Portal,230,203,27,212,18,5.22,4.53
2025-11-23,Nakhchivan,E-Government,57,50,7,54,3,2.92,4.99
2025-11-23,Nakhchivan,Digital ID,239,187,52,221,18,5.16,3.76
2025-11-23,Nakhchivan,Online Payments,217,178,39,193,24,4.57,3.69
2025-11-23,Nakhchivan,Business Registration,206,168,38,201,5,1.68,4.07
2025-11-23,Nakhchivan,Citizen Portal,208,163,45,192,16,2.68,4.23
2025-11-24,Baku,E-Government,172,110,62,157,15,5.18,4.62
2025-11-24,Baku,Digital ID,290,238,52,263,27,4.08,4.3
2025-11-24,Baku,Online Payments,293,193,100,281,12,3.33,3.52
2025-11-24,Baku,Business Registration,98,67,31,90,8,4.92,3.61
2025-11-24,Baku,Citizen Portal,247,177,70,241,6,4.8,4.64
2025-11-24,Ganja,E-Government,232,140,92,197,35,4.96,3.7
2025-11-24,Ganja,Digital ID,58,45,13,51,7,3.75,3.51
2025-11-24,Ganja,Online Payments,108,84,24,100,8,3.59,4.79
2025-11-24,Ganja,Business Registration,110,94,16,93,17,2.55,4.32
2025-11-24,Ganja,Citizen Portal,186,125,61,170,16,3.6,4.55
2025-11-24,Sumgait,E-Government,188,137,51,178,10,3.15,3.98
2025-11-24,Sumgait,Digital ID,159,140,19,138,21,2.09,4.73
2025-11-24,Sumgait,Online Payments,155,126,29,132,23,3.48,4.79
2025-11-24,Sumgait,Business Registration,94,57,37,83,11,4.98,4.86
2025-11-24,Sumgait,Citizen Portal,119,75,44,103,16,4.67,3.91
2025-11-24,Lankaran,E-Government,153,130,23,130,23,2.34,3.8
2025-11-24,Lankaran,Digital ID,55,42,13,53,2,1.66,3.94
2025-11-24,Lankaran,Online Payments,172,125,47,149,23,2.18,3.67
2025-11-24,Lankaran,Business Registration,210,136,74,199,11,1.74,3.72
2025-11-24,Lankaran,Citizen Portal,61,46,15,52,9,4.49,4.97
2025-11-24,Shaki,E-Government,216,184,32,201,15,2.13,4.34
2025-11-24,Shaki,Digital ID,288,232,56,266,22,4.56,5.0
2025-11-24,Shaki,Online Payments,222,145,77,212,10,4.5,4.34
2025-11-24,Shaki,Business Registration,120,107,13,109,11,3.31,4.99
2025-11-24,Shaki,Citizen Portal,171,134,37,154,17,2.51,4.13
2025-11-24,Nakhchivan,E-Government,127,108,19,113,14,4.51,4.64
2025-11-24,Nakhchivan,Digital ID,130,103,27,126,4,3.77,3.9
2025-11-24,Nakhchivan,Online Payments,169,135,34,150,19,1.64,3.69
2025-11-24,Nakhchivan,Business Registration,116,83,33,109,7,5.48,4.47
2025-11-24,Nakhchivan,Citizen Portal,74,55,19,65,9,2.08,4.01
2025-11-25,Baku,E-Government,54,43,11,49,5,4.96,4.24
2025-11-25,Baku,Digital ID,100,66,34,91,9,2.66,4.49
2025-11-25,Baku,Online Payments,265,237,28,259,6,4.35,4.34
2025-11-25,Baku,Business Registration,120,85,35,103,17,4.07,4.5
2025-11-25,Baku,Citizen Portal,82,71,11,77,5,2.18,3.81
2025-11-25,Ganja,E-Government,195,129,66,168,27,5.26,4.75
2025-11-25,Ganja,Digital ID,99,85,14,85,14,2.91,4.34
2025-11-25,Ganja,Online Payments,118,105,13,103,15,3.52,4.63
2025-11-25,Ganja,Business Registration,131,83,48,121,10,4.77,4.4
2025-11-25,Ganja,Citizen Portal,264,169,95,236,28,2.3,3.54
2025-11-25,Sumgait,E-Government,78,61,17,71,7,4.34,4.34
2025-11-25,Sumgait,Digital ID,279,214,65,244,35,5.01,4.21
2025-11-25,Sumgait,Online Payments,124,94,30,115,9,3.32,3.72
2025-11-25,Sumgait,Business Registration,102,72,30,95,7,5.24,4.02
2025-11-25,Sumgait,Citizen Portal,215,148,67,187,28,2.8,3.89
2025-11-25,Lankaran,E-Government,278,241,37,257,21,2.24,4.2
2025-11-25,Lankaran,Digital ID,180,126,54,164,16,3.64,4.88
2025-11-25,Lankaran,Online Payments,72,47,25,69,3,5.04,4.64
2025-11-25,Lankaran,Business Registration,139,112,27,126,13,2.08,3.61
2025-11-25,Lankaran,Citizen Portal,233,148,85,216,17,5.11,3.63
2025-11-25,Shaki,E-Government,104,67,37,98,6,4.63,4.39
2025-11-25,Shaki,Digital ID,98,59,39,94,4,1.61,3.73
2025-11-25,Shaki,Online Payments,214,176,38,194,20,5.1,4.03
2025-11-25,Shaki,Business Registration,162,100,62,140,22,2.2,3.6
2025-11-25,Shaki,Citizen Portal,54,43,11,49,5,1.85,3.96
2025-11-25,Nakhchivan,E-Government,207,186,21,185,22,5.12,4.92
2025-11-25,Nakhchivan,Digital ID,140,107,33,129,11,2.17,3.79
2025-11-25,Nakhchivan,Online Payments,212,150,62,203,9,4.48,3.91
2025-11-25,Nakhchivan,Business Registration,125,75,50,122,3,2.42,3.86
2025-11-25,Nakhchivan,Citizen Portal,115,92,23,100,15,3.89,4.41
2025-11-26,Baku,E-Government,178,151,27,163,15,2.75,4.1
2025-11-26,Baku,Digital ID,170,121,49,153,17,4.17,4.5
2025-11-26,Baku,Online Payments,67,56,11,58,9,1.73,4.92
2025-11-26,Baku,Business Registration,119,94,25,111,8,2.52,3.87
2025-11-26,Baku,Citizen Portal,221,184,37,212,9,4.96,4.22
2025-11-26,Ganja,E-Government,94,81,13,85,9,2.01,3.82
2025-11-26,Ganja,Digital ID,183,112,71,169,14,2.91,4.01
2025-11-26,Ganja,Online Payments,202,127,75,189,13,5.04,3.94
2025-11-26,Ganja,Business Registration,74,64,10,65,9,4.33,4.12
2025-11-26,Ganja,Citizen Portal,154,123,31,131,23,3.28,3.62
2025-11-26,Sumgait,E-Government,259,190,69,232,27,3.93,4.52
2025-11-26,Sumgait,Digital ID,55,39,16,52,3,2.36,3.73
2025-11-26,Sumgait,Online Payments,109,93,16,102,7,2.94,4.43
2025-11-26,Sumgait,Business Registration,89,77,12,77,12,4.36,3.92
2025-11-26,Sumgait,Citizen Portal,87,54,33,83,4,2.9,4.37
2025-11-26,Lankaran,E-Government,258,170,88,233,25,3.21,4.11
2025-11-26,Lankaran,Digital ID,89,74,15,83,6,1.73,4.35
2025-11-26,Lankaran,Online Payments,119,92,27,115,4,4.28,3.79
2025-11-26,Lankaran,Business Registration,51,44,7,49,2,5.37,4.47
2025-11-26,Lankaran,Citizen Portal,59,50,9,55,4,4.16,4.68
2025-11-26,Shaki,E-Government,65,53,12,62,3,5.21,4.17
2025-11-26,Shaki,Digital ID,100,66,34,93,7,4.27,4.47
2025-11-26,Shaki,Online Payments,61,48,13,57,4,2.79,4.8
2025-11-26,Shaki,Business Registration,108,66,42,98,10,2.82,4.11
2025-11-26,Shaki,Citizen Portal,91,59,32,79,12,3.03,4.42
2025-11-26,Nakhchivan,E-Government,54,44,10,51,3,3.7,4.84
2025-11-26,Nakhchivan,Digital ID,269,177,92,239,30,2.5,4.02
2025-11-26,Nakhchivan,Online Payments,254,174,80,236,18,4.28,3.82
2025-11-26,Nakhchivan,Business Registration,247,184,63,235,12,5.37,4.01
2025-11-26,Nakhchivan,Citizen Portal,85,56,29,72,13,4.9,4.08
2025-11-27,Baku,E-Government,214,179,35,185,29,4.3,4.56
2025-11-27,Baku,Digital ID,105,85,20,96,9,5.11,3.73
2025-11-27,Baku,Online Payments,67,58,9,62,5,3.57,4.44
2025-11-27,Baku,Business Registration,149,103,46,132,17,4.94,4.52
2025-11-27,Baku,Citizen Portal,204,129,75,186,18,4.2,4.85
2025-11-27,Ganja,E-Government,267,235,32,234,33,2.42,4.22
2025-11-27,Ganja,Digital ID,238,175,63,206,32,3.08,4.58
2025-11-27,Ganja,Online Payments,108,68,40,92,16,2.55,3.66
2025-11-27,Ganja,Business Registration,228,194,34,221,7,4.71,4.97
2025-11-27,Ganja,Citizen Portal,114,97,17,109,5,5.47,4.71
2025-11-27,Sumgait,E-Government,210,173,37,184,26,5.15,4.17
2025-11-27,Sumgait,Digital ID,154,102,52,145,9,1.91,3.57
2025-11-27,Sumgait,Online Payments,262,159,103,225,37,3.87,4.8
2025-11-27,Sumgait,Business Registration,222,134,88,201,21,2.03,4.37
2025-11-27,Sumgait,Citizen Portal,266,187,79,248,18,2.37,4.97
2025-11-27,Lankaran,E-Government,277,167,110,241,36,1.88,3.63
2025-11-27,Lankaran,Digital ID,262,190,72,247,15,2.94,3.68
2025-11-27,Lankaran,Online Payments,52,43,9,47,5,1.79,3.75
2025-11-27,Lankaran,Business Registration,69,54,15,58,11,3.27,4.95
2025-11-27,Lankaran,Citizen Portal,71,49,22,65,6,2.67,3.62
2025-11-27,Shaki,E-Government,76,62,14,68,8,5.14,4.23
2025-11-27,Shaki,Digital ID,59,43,16,52,7,3.95,3.6
2025-11-27,Shaki,Online Payments,242,163,79,212,30,2.48,3.67
2025-11-27,Shaki,Business Registration,75,63,12,65,10,4.21,3.78
2025-11-27,Shaki,Citizen Portal,179,152,27,154,25,3.67,4.51
2025-11-27,Nakhchivan,E-Government,151,111,40,146,5,2.56,4.31
2025-11-27,Nakhchivan,Digital ID,58,49,9,54,4,2.66,4.09
2025-11-27,Nakhchivan,Online Payments,202,172,30,173,29,1.84,4.99
2025-11-27,Nakhchivan,Business Registration,211,172,39,203,8,5.37,4.19
2025-11-27,Nakhchivan,Citizen Portal,173,108,65,164,9,3.66,4.94
2025-11-28,Baku,E-Government,51,42,9,47,4,3.25,4.88
2025-11-28,Baku,Digital ID,199,149,50,178,21,5.37,4.91
2025-11-28,Baku,Online Payments,96,80,16,92,4,4.81,4.32
2025-11-28,Baku,Business Registration,191,126,65,182,9,5.02,4.55
2025-11-28,Baku,Citizen Portal,52,35,17,49,3,3.0,4.27
2025-11-28,Ganja,E-Government,282,178,104,244,38,2.95,3.89
2025-11-28,Ganja,Digital ID,274,240,34,261,13,5.24,4.73
2025-11-28,Ganja,Online Payments,108,94,14,102,6,4.01,4.86
2025-11-28,Ganja,Business Registration,176,133,43,168,8,3.91,4.39
2025-11-28,Ganja,Citizen Portal,195,153,42,167,28,1.63,4.13
2025-11-28,Sumgait,E-Government,170,125,45,151,19,4.25,3.83
2025-11-28,Sumgait,Digital ID,75,49,26,70,5,5.46,3.99
2025-11-28,Sumgait,Online Payments,296,222,74,253,43,2.28,3.83
2025-11-28,Sumgait,Business Registration,158,140,18,145,13,2.44,4.96
2025-11-28,Sumgait,Citizen Portal,58,48,10,54,4,2.35,4.32
2025-11-28,Lankaran,E-Government,238,212,26,208,30,3.14,4.46
2025-11-28,Lankaran,Digital ID,74,45,29,70,4,4.62,4.02
2025-11-28,Lankaran,Online Payments,88,74,14,75,13,4.32,4.3
2025-11-28,Lankaran,Business Registration,252,179,73,228,24,3.54,3.55
2025-11-28,Lankaran,Citizen Portal,243,148,95,231,12,2.82,4.9
2025-11-28,Shaki,E-Government,182,135,47,169,13,1.97,4.99
2025-11-28,Shaki,Digital ID,140,103,37,120,20,3.89,4.43
2025-11-28,Shaki,Online Payments,280,213,67,240,40,4.27,3.83
2025-11-28,Shaki,Business Registration,281,244,37,274,7,5.38,3.84
2025-11-28,Shaki,Citizen Portal,262,195,67,230,32,5.47,4.49
2025-11-28,Nakhchivan,E-Government,276,198,78,247,29,2.62,3.85
2025-11-28,Nakhchivan,Digital ID,254,180,74,232,22,5.29,4.44
2025-11-28,Nakhchivan,Online Payments,296,192,104,257,39,4.22,4.87
2025-11-28,Nakhchivan,Business Registration,264,210,54,236,28,3.12,4.76
2025-11-28,Nakhchivan,Citizen Portal,298,261,37,284,14,2.87,4.93
2025-11-29,Baku,E-Government,183,155,28,171,12,5.1,3.91
2025-11-29,Baku,Digital ID,246,220,26,213,33,4.13,4.19
2025-11-29,Baku,Online Payments,214,159,55,187,27,4.74,4.18
2025-11-29,Baku,Business Registration,52,39,13,46,6,3.62,4.04
2025-11-29,Baku,Citizen Portal,298,218,80,254,44,1.62,4.03
2025-11-29,Ganja,E-Government,239,164,75,214,25,4.17,4.4
2025-11-29,Ganja,Digital ID,174,122,52,149,25,2.67,4.7
2025-11-29,Ganja,Online Payments,263,180,83,227,36,2.32,3.76
2025-11-29,Ganja,Business Registration,127,94,33,119,8,2.55,4.85
2025-11-29,Ganja,Citizen Portal,261,183,78,249,12,5.3,4.11
2025-11-29,Sumgait,E-Government,123,86,37,105,18,3.01,4.51
2025-11-29,Sumgait,Digital ID,142,107,35,125,17,4.57,3.7
2025-11-29,Sumgait,Online Payments,94,65,29,86,8,2.56,4.36
2025-11-29,Sumgait,Business Registration,68,57,11,59,9,3.58,4.13
2025-11-29,Sumgait,Citizen Portal,299,265,34,259,40,5.13,3.79
2025-11-29,Lankaran,E-Government,264,219,45,227,37,2.45,4.02
2025-11-29,Lankaran,Digital ID,283,239,44,277,6,4.86,4.02
2025-11-29,Lankaran,Online Payments,73,49,24,71,2,5.44,4.21
2025-11-29,Lankaran,Business Registration,69,57,12,65,4,5.35,3.59
2025-11-29,Lankaran,Citizen Portal,92,63,29,78,14,5.49,4.53
2025-11-29,Shaki,E-Government,200,168,32,193,7,1.83,3.73
2025-11-29,Shaki,Digital ID,118,91,27,110,8,4.57,3.78
2025-11-29,Shaki,Online Payments,55,35,20,53,2,5.1,4.92
2025-11-29,Shaki,Business Registration,126,92,34,115,11,4.63,3.53
2025-11-29,Shaki,Citizen Portal,211,175,36,197,14,3.79,4.74
2025-11-29,Nakhchivan,E-Government,218,168,50,199,19,3.65,3.57
2025-11-29,Nakhchivan,Digital ID,242,190,52,235,7,3.56,4.99
2025-11-29,Nakhchivan,Online Payments,178,145,33,164,14,2.18,3.8
2025-11-29,Nakhchivan,Business Registration,298,198,100,261,37,2.78,3.7
2025-11-29,Nakhchivan,Citizen Portal,152,132,20,135,17,1.83,4.42
2025-11-30,Baku,E-Government,173,150,23,165,8,4.86,4.12
2025-11-30,Baku,Digital ID,259,175,84,238,21,4.67,3.53
2025-11-30,Baku,Online Payments,276,189,87,246,30,1.9,4.66
2025-11-30,Baku,Business Registration,85,71,14,80,5,4.54,3.94
2025-11-30,Baku,Citizen Portal,296,178,118,281,15,3.71,4.58
2025-11-30,Ganja,E-Government,208,137,71,180,28,4.26,3.59
2025-11-30,Ganja,Digital ID,274,187,87,238,36,5.22,3.77
2025-11-30,Ganja,Online Payments,74,44,30,67,7,4.65,4.86
2025-11-30,Ganja,Business Registration,261,200,61,255,6,1.78,4.8
2025-11-30,Ganja,Citizen Portal,244,201,43,226,18,4.42,4.79
2025-11-30,Sumgait,E-Government,156,137,19,146,10,3.39,4.13
2025-11-30,Sumgait,Digital ID,135,118,17,131,4,4.22,4.66
2025-11-30,Sumgait,Online Payments,128,113,15,120,8,2.3,4.43
2025-11-30,Sumgait,Business Registration,93,79,14,87,6,3.32,3.54
2025-11-30,Sumgait,Citizen Portal,88,73,15,80,8,3.7,4.82
2025-11-30,Lankaran,E-Government,198,154,44,193,5,5.1,3.55
2025-11-30,Lankaran,Digital ID,87,61,26,81,6,4.24,3.71
2025-11-30,Lankaran,Online Payments,73,60,13,66,7,5.47,3.54
2025-11-30,Lankaran,Business Registration,190,158,32,186,4,2.02,4.62
2025-11-30,Lankaran,Citizen Portal,85,61,24,76,9,5.14,4.31
2025-11-30,Shaki,E-Government,147,91,56,125,22,3.43,4.68
2025-11-30,Shaki,Digital ID,139,99,40,119,20,5.27,3.77
2025-11-30,Shaki,Online Payments,103,76,27,96,7,2.3,3.95
2025-11-30,Shaki,Business Registration,181,156,25,166,15,3.25,4.72
2025-11-30,Shaki,Citizen Portal,233,174,59,224,9,1.97,4.99
2025-11-30,Nakhchivan,E-Government,257,226,31,241,16,3.97,4.13
2025-11-30,Nakhchivan,Digital ID,121,92,29,117,4,3.05,4.36
2025-11-30,Nakhchivan,Online Payments,85,58,27,80,5,2.01,4.73
2025-11-30,Nakhchivan,Business Registration,87,57,30,77,10,4.46,3.59
2025-11-30,Nakhchivan,Citizen Portal,141,105,36,126,15,2.48,4.63
2025-12-01,Baku,E-Government,80,54,26,71,9,4.0,4.68
2025-12-01,Baku,Digital ID,107,88,19,102,5,5.47,3.86
2025-12-01,Baku,Online Payments,281,192,89,246,35,3.73,4.92
2025-12-01,Baku,Business Registration,275,215,60,245,30,5.2,3.91
2025-12-01,Baku,Citizen Portal,74,50,24,65,9,5.14,4.08
2025-12-01,Ganja,E-Government,205,157,48,190,15,4.63,3.62
2025-12-01,Ganja,Digital ID,122,86,36,104,18,4.96,3.81
2025-12-01,Ganja,Online Payments,275,221,54,247,28,2.94,3.72
2025-12-01,Ganja,Business Registration,158,113,45,148,10,3.61,4.45
2025-12-01,Ganja,Citizen Portal,131,101,30,113,18,4.17,4.99
2025-12-01,Sumgait,E-Government,264,195,69,255,9,3.16,4.15
2025-12-01,Sumgait,Digital ID,131,100,31,124,7,5.01,4.69
2025-12-01,Sumgait,Online Payments,271,184,87,246,25,4.61,4.33
2025-12-01,Sumgait,Business Registration,206,124,82,176,30,3.6,3.76
2025-12-01,Sumgait,Citizen Portal,157,100,57,150,7,4.6,4.9
2025-12-01,Lankaran,E-Government,118,102,16,115,3,4.32,4.94
2025-12-01,Lankaran,Digital ID,266,204,62,236,30,3.6,4.67
2025-12-01,Lankaran,Online Payments,226,172,54,197,29,3.61,4.56
2025-12-01,Lankaran,Business Registration,298,213,85,289,9,2.9,4.65
2025-12-01,Lankaran,Citizen Portal,205,139,66,195,10,2.89,3.97
2025-12-01,Shaki,E-Government,53,31,22,48,5,3.65,4.44
2025-12-01,Shaki,Digital ID,144,125,19,139,5,3.31,3.96
2025-12-01,Shaki,Online Payments,170,149,21,166,4,2.32,3.73
2025-12-01,Shaki,Business Registration,289,191,98,255,34,2.93,4.48
2025-12-01,Shaki,Citizen Portal,90,77,13,81,9,1.58,3.85
2025-12-01,Nakhchivan,E-Government,66,41,25,61,5,5.32,4.76
2025-12-01,Nakhchivan,Digital ID,222,150,72,213,9,4.34,4.33
2025-12-01,Nakhchivan,Online Payments,77,54,23,66,11,3.34,4.89
2025-12-01,Nakhchivan,Business Registration,76,64,12,72,4,5.03,4.29
2025-12-01,Nakhchivan,Citizen Portal,200,129,71,188,12,4.23,4.98
2025-12-02,Baku,E-Government,272,175,97,262,10,3.68,4.65
2025-12-02,Baku,Digital ID,106,83,23,96,10,2.31,4.38
2025-12-02,Baku,Online Payments,195,128,67,166,29,4.0,4.15
2025-12-02,Baku,Business Registration,189,128,61,177,12,2.77,4.26
2025-12-02,Baku,Citizen Portal,176,119,57,172,4,4.43,4.4
2025-12-02,Ganja,E-Government,195,129,66,180,15,2.2,4.72
2025-12-02,Ganja,Digital ID,195,135,60,174,21,3.66,3.92
2025-12-02,Ganja,Online Payments,228,186,42,213,15,4.1,4.12
2025-12-02,Ganja,Business Registration,231,176,55,218,13,4.0,4.55
2025-12-02,Ganja,Citizen Portal,299,193,106,277,22,4.64,4.5
2025-12-02,Sumgait,E-Government,202,122,80,195,7,5.44,4.71
2025-12-02,Sumgait,Digital ID,229,176,53,201,28,4.86,3.71
2025-12-02,Sumgait,Online Payments,260,163,97,248,12,3.73,4.09
2025-12-02,Sumgait,Business Registration,282,207,75,239,43,2.36,5.0
2025-12-02,Sumgait,Citizen Portal,164,124,40,139,25,3.22,3.64
2025-12-02,Lankaran,E-Government,144,98,46,127,17,2.4,4.73
2025-12-02,Lankaran,Digital ID,220,152,68,194,26,2.96,3.66
2025-12-02,Lankaran,Online Payments,79,57,22,76,3,4.77,4.76
2025-12-02,Lankaran,Business Registration,144,86,58,123,21,3.37,4.81
2025-12-02,Lankaran,Citizen Portal,268,165,103,261,7,1.73,3.77
2025-12-02,Shaki,E-Government,239,184,55,233,6,5.05,4.34
2025-12-02,Shaki,Digital ID,136,91,45,120,16,3.49,4.16
2025-12-02,Shaki,Online Payments,131,90,41,121,10,3.73,4.14
2025-12-02,Shaki,Business Registration,227,179,48,194,33,5.34,4.54
2025-12-02,Shaki,Citizen Portal,205,146,59,188,17,3.12,3.67
2025-12-02,Nakhchivan,E-Government,256,165,91,239,17,1.59,3.53
2025-12-02,Nakhchivan,Digital ID,76,53,23,73,3,2.76,3.88
2025-12-02,Nakhchivan,Online Payments,121,87,34,111,10,2.77,4.49
2025-12-02,Nakhchivan,Business Registration,210,160,50,191,19,1.79,4.76
2025-12-02,Nakhchivan,Citizen Portal,214,175,39,187,27,2.7,4.86
2025-12-03,Baku,E-Government,115,100,15,105,10,5.41,4.6
2025-12-03,Baku,Digital ID,150,92,58,145,5,3.69,4.3
2025-12-03,Baku,Online Payments,92,81,11,80,12,4.01,4.8
2025-12-03,Baku,Business Registration,291,243,48,252,39,4.41,4.29
2025-12-03,Baku,Citizen Portal,220,145,75,188,32,1.82,3.98
2025-12-03,Ganja,E-Government,272,240,32,265,7,4.75,4.82
2025-12-03,Ganja,Digital ID,297,240,57,253,44,4.27,4.69
2025-12-03,Ganja,Online Payments,144,111,33,137,7,4.32,3.92
2025-12-03,Ganja,Business Registration,119,96,23,103,16,2.76,4.28
2025-12-03,Ganja,Citizen Portal,222,185,37,205,17,5.04,3.82
2025-12-03,Sumgait,E-Government,176,118,58,163,13,3.16,4.12
2025-12-03,Sumgait,Digital ID,141,113,28,134,7,2.61,3.58
2025-12-03,Sumgait,Online Payments,87,70,17,84,3,2.21,4.4
2025-12-03,Sumgait,Business Registration,165,118,47,142,23,1.96,4.74
2025-12-03,Sumgait,Citizen Portal,94,64,30,86,8,2.14,4.06
2025-12-03,Lankaran,E-Government,271,214,57,241,30,3.41,4.75
2025-12-03,Lankaran,Digital ID,155,128,27,144,11,2.13,4.21
2025-12-03,Lankaran,Online Payments,204,176,28,174,30,2.95,4.42
2025-12-03,Lankaran,Business Registration,113,80,33,96,17,3.06,4.33
2025-12-03,Lankaran,Citizen Portal,206,162,44,181,25,4.31,4.85
2025-12-03,Shaki,E-Government,229,178,51,210,19,3.57,3.66
2025-12-03,Shaki,Digital ID,191,137,54,184,7,4.39,3.98
2025-12-03,Shaki,Online Payments,192,115,77,186,6,4.95,4.63
2025-12-03,Shaki,Business Registration,127,106,21,120,7,4.96,4.95
2025-12-03,Shaki,Citizen Portal,211,163,48,190,21,3.24,4.87
2025-12-03,Nakhchivan,E-Government,220,187,33,208,12,3.49,4.27
2025-12-03,Nakhchivan,Digital ID,237,211,26,228,9,4.21,4.62
2025-12-03,Nakhchivan,Online Payments,265,195,70,234,31,2.64,4.6
2025-12-03,Nakhchivan,Business Registration,220,180,40,192,28,3.5,3.81
2025-12-03,Nakhchivan,Citizen Portal,200,126,74,179,21,2.56,4.31
2025-12-04,Baku,E-Government,289,176,113,250,39,4.33,3.94
2025-12-04,Baku,Digital ID,218,134,84,204,14,5.2,4.43
2025-12-04,Baku,Online Payments,184,154,30,170,14,3.18,3.69
2025-12-04,Baku,Business Registration,230,155,75,201,29,3.84,4.69
